x1,x2,x3,x4,x5,x6,x7,x8,x9,y
0.2583588899,0.066749316,0.0172452792,0.0044554712,0.0011511106,0.0002973997,7.68358444330696E-005,1.98512234708682E-005,5.12874005873156E-006,-0.2700330622
0.7008778678,0.4912297856,0.3442920847,0.2413067022,0.1691265269,0.1185370396,0.0830799876,0.0582289245,0.0408113645,-0.8725950946
1.8916272327,3.5782535875,6.7687219316,12.8038987363,24.2202035343,45.8155965868,86.6660301859,163.9398228493,310.1130334251,-0.8032012782
1.1848812885,1.4039436679,1.6635065822,1.9710578225,2.3354695325,2.7672541489,3.2788676616,3.8850689397,4.6033454912,1.7456806073
0.3427663978,0.1174888035,0.0402712139,0.0138036189,0.0047314167,0.0016217707,0.0005558885,0.0001905399,6.53106737078164E-005,0.6346059103
1.3307058536,1.7707780688,2.3563847416,3.135654969,4.1726344221,5.5525490505,7.3888095239,9.8323320847,13.0839418596,0.4332260044
1.6347081254,2.6722706552,4.3683825532,7.1410304545,11.6735005076,19.0827661314,31.1947528496,50.9943159524,83.3608226355,1.0002101757
1.7398490022,3.0270745504,5.2666526359,9.1631803334,15.9425501598,27.7376299875,48.2592878564,83.9638738223,146.0844620882,-1.0989638397
0.0081787593,6.68921037971276E-005,5.47094416476301E-007,4.4745535504057E-009,3.65962964937617E-011,2.99312300539544E-013,2.44800326365117E-015,2.00216294754482E-017,1.63752088407861E-019,1.9541703137
0.3733490562,0.1393895177,0.0520409449,0.0194294377,0.0072539622,0.0027082599,0.0010111263,0.000377503,0.0001409404,0.5756437218
0.8737846281,0.7634995762,0.6671341932,0.5829316029,0.5093566738,0.4450680318,0.3888936046,0.3398092537,0.2969201023,-0.2241215885
1.0877139995,1.1831217446,1.2868980847,1.3997770626,1.5225571072,1.6561066804,1.8013704209,1.9593758251,2.1312405151,0.2105494039
0.0636497646,0.0040512925,0.0002578638,0.000016413,1.04468175125712E-006,6.64937475294498E-008,4.2323113763495E-009,2.69385622737597E-010,1.71463314687199E-011,1.5811662286
0.8036914674,0.6459199747,0.5191203723,0.4172126137,0.3353102177,0.2694859609,0.2165835673,0.174066365,0.1398956523,0.3310102126
1.381641516,1.9089332787,2.6374614691,3.6440262625,5.0347379696,6.956203001,9.6109788597,13.2789274019,18.3467173862,0.1188766988
0.6744873637,0.4549332038,0.3068466973,0.20696422,0.1395947511,0.0941548957,0.0635062874,0.0428341883,0.0288911188,-1.2268072856
1.9699511222,3.8807074237,7.644803944,15.0598901081,29.6672474181,58.4430273424,115.1299072952,226.8002900695,446.7854859272,-0.0836769248
1.0259028062,1.0524765677,1.0797386643,1.1077069256,1.1363996434,1.1658355832,1.1960339963,1.2270146331,1.2587977553,-0.6314454086
0.3841304324,0.1475561891,0.0566808227,0.0217728289,0.0083636062,0.0032127157,0.0012341019,0.0004740561,0.0001820994,0.7165477702
0.5948939972,0.3538988679,0.2105323121,0.1252444087,0.0745071469,0.0443238544,0.0263679949,0.0156861619,0.0093316036,-1.9551386487
1.7787832623,3.1640698943,5.6281945687,10.0113382958,17.8080009939,31.6765741031,56.3457598219,100.2268944732,178.281922322,-1.2812339085
0.7438224909,0.5532718979,0.4115360812,0.306109793,0.2276913487,0.1693619462,0.1259752246,0.0937032054,0.0696985516,-0.3160643866
1.8443016431,3.4014485508,6.2732971511,11.5698522434,21.338297503,39.3542571459,72.5811211173,133.861480935,246.8809492368,-1.7536462269
1.732999888,3.0032886117,5.2046988275,9.0197424849,15.6312127158,27.0888898852,46.9450431359,81.3557544948,140.9895134242,-0.8515862467
1.2809023718,1.640710886,2.1015904653,2.6919322115,3.4481023543,4.4166824837,5.6573390688,7.2464990311,9.2820577959,1.3410174369
0.8560527238,0.732826266,0.6273379211,0.5370343361,0.4597297062,0.3935528672,0.336902004,0.2884058782,0.2468906376,-0.0674770363
1.6008798197,2.5628161971,4.1027607314,6.5680268599,10.5146216551,16.8326456193,26.9470426837,43.1389768325,69.0603174528,1.2954943048
0.9355918331,0.8753320782,0.8189535436,0.7662062471,0.7168563072,0.6706849066,0.6274873212,0.587072013,0.5492597809,-0.8448486884
1.9592974515,3.8388465034,7.5214421708,14.7367424769,28.8736619782,56.5720923292,110.8415563263,217.1715788296,425.5037209375,-0.039416362
0.1995733372,0.0398295169,0.0079489096,0.0015863904,0.0003166012,6.31851639748206E-005,1.26100740350098E-005,2.51663455731151E-006,5.02253157076694E-007,-0.5027976092
1.6071942627,2.5830733982,4.1515007458,6.6722681804,10.7236311389,17.2349584422,27.6999263269,44.5191626708,71.5509428264,1.2950052148
1.023872995,1.0483159098,1.0733423502,1.0989662467,1.1252018624,1.1520638008,1.179567014,1.2077268114,1.2365588675,-0.67429528
1.3434827656,1.8049459415,2.4249137653,3.2578298517,4.3768382591,5.880206769,7.8999564524,10.6134553429,14.2589943368,0.1323693362
0.445228581,0.1982284894,0.088256989,0.039294534,0.0174950496,0.0077892961,0.0034680173,0.0015440604,0.0006874598,0.3477022863
1.3515664668,1.8267319142,2.4689495992,3.3369494865,4.5101090274,6.0957121232,8.2387600971,11.1352318754,15.050006003,0.2564706033
1.7574109595,3.0884932805,5.4277519394,9.5387907437,16.7635753932,29.460491116,51.774189959,90.9885288521,159.9042377917,-1.3330118818
1.9271410251,3.7138725307,7.1571561161,13.7928491745,26.5807654975,51.2248836695,98.7175748269,190.2426883499,366.6244894494,-0.5094801326
0.9104754906,0.8289656191,0.7547528787,0.6871839976,0.6256641874,0.569651908,0.5186541004,0.4722218465,0.4299464174,-0.5033514977
0.1134212195,0.012864373,0.0014590929,0.0001654921,1.87703150747793E-005,0.000002129,2.41468335113439E-007,2.73876330418679E-008,3.10633873912964E-009,0.685030774
0.2291776723,0.0525224055,0.0120369626,0.0027586031,0.0006322102,0.0001448885,3.32052021276759E-005,7.60989093083036E-006,0.000001744,-0.2706999876
0.0273457241,0.0007477886,2.04488213579846E-005,5.59187826033346E-007,1.52913959836518E-008,4.18154294930768E-010,1.14347319601157E-011,3.12691024783899E-013,8.55076247711328E-015,2.1498793742
0.7418493946,0.5503405243,0.4082697848,0.3028746927,0.2246874075,0.1666842172,0.1236545856,0.0917330795,0.0680521295,-0.4346701691
1.8636597061,3.4732275003,6.4729141425,12.0633092686,22.4819034065,41.8986174959,78.0847651697,145.5234305097,271.2061537393,-1.3140125486
1.4234412064,2.0261848681,2.8841550331,4.1054251197,5.8438312853,8.3183502548,11.840682522,16.8545154138,23.9914117541,-0.0761391921
1.8904532817,3.5738136103,6.7561276677,12.7721437209,24.1451410114,45.6452610619,86.2902335682,163.1276552271,308.3852111589,-1.0928685929
0.2458319924,0.0604333685,0.0148564554,0.003652192,0.0008978256,0.0002207143,5.42586279210669E-005,1.33385066076731E-005,0.000003279,-0.222240878
1.7787054878,3.1637932125,5.6274563495,10.0095874915,17.8041082022,31.6682649655,56.3285166848,100.1918417495,178.2117787576,-1.4865963325
1.1755201916,1.3818477209,1.6243898977,1.9095031239,2.2446594781,2.6386425399,3.1017775841,3.6462021801,4.2861842855,1.8857536614
1.7876766052,3.1957876449,5.7130348082,10.2130586716,18.2576460552,32.6387667198,58.3475596891,104.3065674295,186.4664103674,-1.5460050542
0.2013382901,0.0405371071,0.0081616718,0.001643257,0.0003308506,6.6612886969521E-005,1.34117247628643E-005,2.70029373140859E-006,5.43672522722372E-007,-0.4422127876
1.8449249282,3.4037479908,6.2796595176,11.5855003848,21.3743784659,39.4341236571,72.7529977576,134.2238191662,247.6328699415,-1.4351273266
1.8622321415,3.4679085487,6.458050763,12.026389702,22.3959294488,41.7064196575,77.6670351913,144.6340492651,269.3421752908,-1.4845985873
0.6047547788,0.3657283425,0.2211759629,0.1337572205,0.0808903183,0.0489188066,0.029583882,0.017890994,0.0108196641,-2.1511725781
1.5048651302,2.26461906,3.4079462564,5.1284994868,7.7177000477,11.6140976868,17.4776506271,26.3015069858,39.5802207335,0.7505207168
0.8716886321,0.7598410713,0.662344824,0.5773584536,0.5032768006,0.4387006659,0.3824103833,0.3333427839,0.2905711153,-0.207521027
1.4755664742,2.1772964197,3.2127456012,4.7406196992,6.995099495,10.3217342983,15.2304050858,22.4734751327,33.161106464,0.4097807431
0.5693697665,0.324181931,0.1845793904,0.1050939244,0.0598373032,0.0340695514,0.0193981725,0.0110447329,0.006288537,-1.9172918293
1.3235966403,1.7519080662,2.3188196305,3.0691818723,4.0623588147,5.3769244787,7.1168791751,9.4198773655,12.4681180329,0.5334113238
0.2026485141,0.0410664203,0.0083220491,0.0016864509,0.0003417568,6.92565004008251E-005,1.40347269003053E-005,2.84411655261471E-006,5.76355993409533E-007,-0.4636893146
0.6018379173,0.3622088787,0.2179910372,0.1311952718,0.0789582891,0.0475200923,0.0285993934,0.0172121993,0.0103589542,-1.9290759492
1.3326381107,1.7759243342,2.3666644495,3.1539072406,4.2030169866,5.6011006163,7.4642401433,9.9471308826,13.2559257065,0.5318833609
0.5618263279,0.3156488227,0.1773398189,0.0996341793,0.0559771051,0.0314494114,0.0176691073,0.0099269697,0.0055772329,-1.6713872755
0.5052403142,0.2552677751,0.1289715709,0.065161637,0.032922286,0.0166336661,0.0084039987,0.0042460389,0.00214527,-0.7398005589
0.6128666237,0.3756054984,0.2301960736,0.1410794904,0.086462911,0.0529902323,0.0324759448,0.0199034226,0.0121981434,-1.823245701
0.0862881769,0.0074456495,0.0006424715,5.54376961613001E-005,4.78361773524914E-006,4.12769653529799E-007,3.56171408972829E-008,3.07333815567263E-009,2.65192746558548E-010,1.1497238679
0.4492787356,0.2018513822,0.0906875338,0.0407439805,0.018305404,0.0082242288,0.0036949711,0.0016600719,0.000745835,0.1492461615
0.1110052377,0.0123221628,0.0013678246,0.0001518357,1.68545575048025E-005,1.87094416170274E-006,2.07684601343711E-007,2.30540785332904E-008,2.55912346693206E-009,0.743656655
0.1255188246,0.0157549753,0.001977546,0.0002482192,3.11561882201126E-005,3.91068812481199E-006,4.90864976854678E-007,6.16127949385191E-008,7.7335656018088E-009,0.4528453355
0.6593726736,0.4347723227,0.2866769888,0.1890269726,0.1246392203,0.0821836959,0.0541896833,0.0357311964,0.0235601745,-1.6226623352
0.934387417,0.873079845,0.8157948211,0.7622684157,0.712254016,0.6655211902,0.6218546258,0.5810531376,0.5429287403,-0.8225104878
1.9667000622,3.8679091348,7.6070171362,14.9607210752,29.4232510697,57.8667097102,113.8064615886,223.8231750896,440.1930523795,-0.2173551364
0.2812163989,0.079082663,0.0222393417,0.0062540676,0.0017587464,0.0004945883,0.0001390863,3.91133614266753E-005,1.09993186500367E-005,-0.0454625524
0.5741001855,0.329591023,0.1892182675,0.1086302424,0.0623646423,0.0358035527,0.0205548263,0.0118005296,0.0067746862,-1.897417764
0.6873146293,0.4724013997,0.3246883929,0.2231630824,0.1533832513,0.1054225525,0.0724584626,0.0498017614,0.0342294791,-1.152990404
1.6640396397,2.7690279224,4.6077722263,7.6675156353,12.759049955,21.2315648898,35.3301655892,58.7907960171,97.830215021,0.4789667156
0.8795874427,0.7736740693,0.680513996,0.5985715655,0.5264960325,0.4630992988,0.4073363279,0.358287919,0.3151455544,-0.1257976604
1.0793981906,1.1651004539,1.2576073218,1.3574590676,1.4652388614,1.5815761758,1.7071504624,1.8426951202,1.9890017786,-0.0067692628
0.4727827452,0.2235235242,0.1056780654,0.0499627659,0.0236215336,0.0111678535,0.0052799684,0.002496278,0.0011801972,-0.1670671932
0.7802798443,0.6088366355,0.4750629551,0.3706820487,0.2892357313,0.2256848114,0.1760973095,0.1374051812,0.1072144934,0.0947589508
0.3855671267,0.1486620092,0.0573191837,0.022100393,0.008521185,0.0032854888,0.0012667765,0.0004884274,0.0001883215,0.9328675733
1.9719249704,3.8884880888,7.6678067593,15.1203396166,29.8161752505,58.7952604975,115.9398423146,228.6246701214,450.8306958558,0.0349803452
0.7879652086,0.62088917,0.4892390643,0.3855033614,0.3037632366,0.2393548621,0.1886033038,0.1486128416,0.1171017488,0.145610765
0.606635795,0.3680069878,0.2232462116,0.1354291431,0.0821561659,0.049838871,0.0302340431,0.0183410528,0.0111263391,-1.882656977
0.4496757502,0.2022082804,0.0909281602,0.0408881886,0.0183864269,0.0082679303,0.0037178878,0.001671844,0.0007517877,0.2137725959
0.4962497862,0.2462638503,0.1222083831,0.060645884,0.030095507,0.0149348889,0.0074114354,0.0036779232,0.0018251686,-0.6191989392
1.1566579349,1.3378575785,1.5474435839,1.7898629002,2.070259126,2.3945816455,2.7697118611,3.2036092016,3.7054800035,1.478265649
1.6068076077,2.5818306883,4.1485051919,6.665849703,10.7107380149,17.2100953268,27.6533121011,44.4335522633,71.3961698157,1.3637411577
1.7314295049,2.9978481304,5.1905627042,8.9870934131,15.5605186987,26.9419411864,46.6480718892,80.7678480155,139.8438351009,-0.7219280683
1.4596184574,2.1304860411,3.1096967487,4.5389707712,6.6251655151,9.6702138689,14.1148226496,20.6022556618,30.0714326273,0.2654718534
1.5773232787,2.4879487255,3.924299441,6.1898888609,9.7634557929,15.4001261028,24.2909773969,38.3147241107,60.4347062569,1.373535347
0.1636623763,0.0267853734,0.0043837579,0.0007174562,0.0001174206,1.92173330284669E-005,3.14515439023631E-006,5.14743441442658E-007,8.42441348287273E-008,-0.0758914221
0.05335059,0.0028462855,0.000151851,8.10134088233575E-006,4.32211315868998E-007,2.30587287065683E-008,1.23019678116034E-009,6.56317240918046E-011,3.50149120305764E-012,1.6489901249
0.3857890778,0.1488332125,0.0574182278,0.0221513251,0.0085457393,0.0032968529,0.0012718898,0.0004906812,0.0001892994,0.8868589499
1.989007043,3.9561490171,7.8688082581,15.6511150455,31.1301780562,61.9181434035,123.1556233189,244.9574021661,487.2219981428,0.0475329883
0.0430555994,0.0018537846,7.98158090433573E-005,3.43651750315601E-006,0.000000148,6.37056337324569E-009,2.74288424806055E-010,1.18096525494976E-011,5.08471669697584E-013,1.8284196272
1.559337672,2.4315339753,3.7915825284,5.912357473,9.2193617379,14.3760980696,22.4171912962,34.9559708883,54.5081622671,1.114446723
1.4986567668,2.2459721048,3.365941293,5.0443906956,7.5598102506,11.3295607881,16.9791229404,25.4458774898,38.1346364883,0.761917113
1.6039426351,2.5726319767,4.1263541118,6.6184352875,10.6155905353,17.0267982563,27.3100076625,43.8036856547,70.2585989961,1.223986064
1.9585366478,3.8358658008,7.5126837468,14.7138664415,28.8176466565,56.4404170801,110.5406252684,216.4978656587,424.0190040627,-0.0872552168
1.7792369982,3.1656842957,5.6325026236,10.0215570603,17.8307251012,31.7250858047,56.4464464345,100.4316059128,178.691629028,-1.4726074338
1.5310489942,2.3441110226,3.5889488235,5.4948564864,8.4128944967,12.8805536575,19.720758722,30.1934478061,46.2276478949,1.0161533511
1.2469655902,1.554923183,1.9389357046,2.4177861051,3.0148960775,3.7594716665,4.6879318053,5.8456896502,7.2893738445,1.7088435388
1.2124508049,1.4700369544,1.7823474887,2.1610086473,2.620116674,3.1767625704,3.8516683356,4.6699583739,5.6620947895,1.68951103
1.0673231758,1.1391787615,1.2158718935,1.2977282507,1.3850954378,1.4783444614,1.5778713054,1.6840986126,1.7974774795,-0.0565408015
1.7984718281,3.2345009163,5.8171587759,10.4619961778,18.8156053911,33.8393362239,60.8590928791,109.4533640246,196.8487916852,-1.5930832987
1.0133414711,1.026860937,1.0405607725,1.0544433839,1.0685112098,1.0827667212,1.0972124221,1.1118508499,1.1266845758,-0.9159620234
1.6923666288,2.8641048062,4.8471153954,8.2030963409,13.8826465001,23.4945276558,39.7613545637,67.2907895786,113.8806867071,-0.0500399237
0.5030011509,0.2530101578,0.1272644006,0.06401414,0.0321991861,0.0161962277,0.0081467212,0.0040978101,0.0020612032,-1.0421875967
1.7532728224,3.0739655899,5.3895003259,9.4492644479,16.5671385485,29.0467137626,50.9268138211,89.2885986059,156.5472732892,-0.9915260696
1.848977319,3.4187171262,6.3211304264,11.6876267888,21.6101568454,39.9566898671,73.8790133064,136.6006199536,252.5714480553,-1.6663602606
1.9222675817,3.6951126556,7.1029952685,13.6538575374,26.246367709,50.4525417838,96.9832854843,186.4278256511,358.364165572,-0.6625757073
0.3563210662,0.1269647022,0.0452401981,0.0161200356,0.0057439083,0.0020466755,0.0007292736,0.0002598555,0.000092592,0.7505544076
1.6813395495,2.8269026806,4.7529832793,7.9913787654,13.4362211729,22.5908500533,37.9828896504,63.8621345718,107.3739325683,0.2261097582
1.5100431748,2.2802303897,3.4432463369,5.1994506302,7.8513949367,11.8559453367,17.9029893364,27.0342868556,40.8229403515,1.0001268054
1.1916168032,1.4199506058,1.6920370016,2.0162597229,2.4026089655,2.8629892149,3.411586056,4.0653032701,4.8442836869,1.6512791419
0.0426210689,0.0018165555,7.74235378618811E-005,3.29987394355983E-006,1.40644154789345E-007,0.000000006,2.55487915208639E-010,1.08891680433851E-011,4.64107981703354E-013,1.8671513563
0.1960836082,0.0384487814,0.0075391758,0.0014783088,0.0002898721,5.68391716186256E-005,1.11452298595567E-005,2.18539688536998E-006,4.28520506689197E-007,-0.4906699543
0.7228541035,0.5225180549,0.3777043201,0.2730251177,0.1973573267,0.1426605534,0.1031227665,0.0745427149,0.0538835073,-0.5695248163
0.4784567998,0.2289209093,0.1095287657,0.0524047827,0.0250734246,0.0119965505,0.0057398312,0.0027462613,0.0013139674,-0.3576461361
0.2743086936,0.0752452594,0.0206404288,0.0056618491,0.0015530944,0.0004260273,0.000116863,3.20565347951026E-005,8.79338618162592E-006,-0.3160467075
1.2970981664,1.6824636532,2.1823205195,2.8306839443,3.6716749537,4.76252285,6.177459656,8.0127715926,10.3933513402,1.0321471558
0.483708043,0.2339734709,0.1131748497,0.0547435851,0.0264799124,0.0128085466,0.006195597,0.0029968601,0.0014496053,-0.3544225875
0.1121062878,0.0125678198,0.0014089316,0.0001579501,1.77071986297652E-005,1.98508830517058E-006,2.22540880786249E-007,2.49482320217809E-008,2.79685367836054E-009,0.6827833658
1.2793829946,1.636820847,2.0941207569,2.6791824852,3.4277005111,4.3853417446,5.6105316537,7.1780187887,9.1834351736,1.3809873701
1.0822847433,1.1713402655,1.2677236985,1.3720380175,1.4849358136,1.6071233757,1.7393651101,1.8824883216,2.0373883898,0.0889331763
1.3525964709,1.8295172132,2.4745985261,3.3471332334,4.5273205992,6.1236378653,8.282810966,11.203300882,15.1535452359,0.32037995
1.2558574511,1.5771779374,1.9807106644,2.4874902464,3.1239331604,3.9232147362,4.9269984586,6.1876077257,7.7707532667,1.5609328158
0.996004612,0.9920251872,0.9880616617,0.9841139721,0.980182055,0.9762658474,0.9723652866,0.96848031,0.9646108555,-1.0618138879
1.7545392624,3.0784080234,5.4011877429,9.4765959586,16.6270596836,29.1728290336,51.1848739357,89.8058709627,157.5679266009,-1.0511912611
0.1728986794,0.0298939533,0.0051686251,0.0008936484,0.0001545106,2.67146849533758E-005,4.61893374908771E-006,7.98607545464072E-007,1.38078189971466E-007,-0.2779441107
0.4186497405,0.1752676052,0.0733757374,0.0307187334,0.0128603898,0.0053839988,0.0022540097,0.0009436406,0.0003950549,0.6965599915
1.3419067284,1.8007136678,2.4163897869,3.2425697135,4.351226116,5.838939602,7.8353123389,10.514258347,14.1091540204,0.2172183096
0.8093583514,0.6550609409,0.5301790432,0.4291048363,0.3472995829,0.2810898178,0.2275023915,0.1841309606,0.1490279307,0.1278478456
1.3174312508,1.7356251005,2.2865667471,3.0123944896,3.9686226402,5.2283874887,6.8880410688,9.0745205607,11.9550569725,0.7064398062
1.5703412791,2.465971733,3.8724172055,6.0810165879,9.5492713671,14.9956150135,23.5482332619,36.978762742,58.0692775855,1.3808510835
1.5138746804,2.291816548,3.4695230442,5.2524230898,7.9515103265,12.0375901544,18.223402948,27.5879483141,41.7646964374,0.820106941
0.9515808216,0.90550606,0.8616622006,0.8199412247,0.7802403443,0.7424617479,0.70651236,0.672303612,0.6397512235,-0.8697349556
0.6397410297,0.4092685851,0.2618259061,0.1675007748,0.1071571181,0.0685528051,0.0438560421,0.0280565096,0.0179489003,-1.6636582354
0.5991396056,0.358968267,0.215072106,0.1288582167,0.0772040612,0.0462560108,0.027713808,0.01660444,0.0099483776,-1.8989164063
0.501630703,0.2516333621,0.1262270203,0.0633193489,0.0317629295,0.0159332607,0.0079926127,0.00400934,0.002011208,-0.7752672583
1.4975286899,2.2425921771,3.358346125,5.0292196729,7.531400748,11.2784886954,16.8898604003,25.2930505181,37.8770688064,0.6145712095
1.124504296,1.2645099117,1.4219468281,1.5989853169,1.7980658581,2.0219327819,2.2736720995,2.5567540436,2.8750809058,0.9634355753
1.5797746953,2.4956880881,3.942624889,6.2284590329,9.8395619712,15.5442910154,24.5564776033,38.7937019246,61.2853086393,1.4938646993
1.0606790728,1.1250400954,1.1933064853,1.2657152164,1.3425176421,1.4239803678,1.5103861762,1.6020350089,1.6992450078,-0.2302227257
0.4381671738,0.1919904722,0.0841239226,0.0368603414,0.0161509916,0.0070768344,0.0031008365,0.0013586848,0.0005953311,0.550037138
1.0602102276,1.1240457267,1.1917247757,1.2634787956,1.3395531414,1.4202079409,1.5057189843,1.596378667,1.6924969898,-0.4415811454
1.4412410181,2.0771756723,2.9937107806,4.3146587734,6.2184632033,8.9623042382,12.9168404847,18.6162803308,26.8305468172,0.0680945504
1.3769256167,1.8959241538,2.6105465346,3.594528397,4.9493982297,6.8149532095,9.3836836505,12.920634397,17.7907524847,0.080079656
1.2965992577,1.6811696349,2.1798033007,2.8263313414,3.6646191192,4.7515424295,6.1608463868,7.9881488517,10.3574278711,1.4197628878
0.1098048794,0.0120571115,0.0013239297,0.0001453739,1.59627677947762E-005,1.75278979235642E-006,1.92464871736984E-007,2.11335820269322E-008,2.32057042544063E-009,0.8238405379
0.223858782,0.0501127543,0.0112181801,0.0025112881,0.0005621739,0.0001258476,2.81720827747053E-005,6.30656813739364E-006,1.41178066207086E-006,-0.5638070785
0.1354878239,0.0183569504,0.0024871433,0.0003369776,4.56563656179228E-005,6.18588162404238E-006,8.3811164004793E-007,1.1355392228227E-007,1.53851738235618E-008,0.3490111288
0.4392909312,0.1929765222,0.0847728361,0.0372399381,0.0163591671,0.0071864337,0.0031569352,0.001386813,0.0006092144,0.3843480383
1.3874890864,1.925125965,2.6710912665,3.7061099811,5.142187152,7.1347285538,9.8993580032,13.7352511922,19.0575111287,0.0371983472
0.8922120051,0.7960422621,0.7102384628,0.633683283,0.5653798325,0.5044386741,0.4500662408,0.4015545032,0.3582717484,-0.3155304635
0.7962175451,0.6339623792,0.5047719693,0.4019082982,0.3200064386,0.254794741,0.2028720432,0.1615302802,0.1286132432,0.3035999067
0.0401134375,0.0016090879,0.000064546,2.58916376268449E-006,1.03860258726842E-007,4.16619199537325E-009,1.6712028214721E-010,6.7037689899985E-012,2.68911218278575E-013,1.8049641489
0.2011794926,0.0404731882,0.0081423755,0.001638079,0.0003295479,6.62982783341113E-005,1.33378539943337E-005,2.68330269871627E-006,5.39825475372338E-007,-0.4078623396
1.1015197716,1.2133458072,1.3365243964,1.4722080478,1.6216662725,1.7862974621,1.9676419724,2.167396536,2.3874301373,0.428987523
1.6785985742,2.8176931732,4.7297757431,7.9393948185,13.3270568221,22.3707785796,37.551557027,63.0339900836,105.8087658791,0.255420744
0.2728721217,0.0744591948,0.0203178385,0.0055441717,0.0015128499,0.0004128146,0.0001126456,3.07378397573915E-005,8.38749955191017E-006,-0.2101979116
0.3727719124,0.1389588987,0.0517999744,0.0193095755,0.0071980674,0.0026832373,0.0010002355,0.0003728597,0.0001389916,0.690563543
0.6567449949,0.4313139884,0.2832633031,0.1860317566,0.122175425,0.0802380989,0.0526959698,0.0346078145,0.0227285089,-1.6853543743
1.2634778468,1.5963762693,2.0169860513,2.5484171931,3.2198686677,4.0682327312,5.1401219313,6.4944301899,8.2055686723,1.5341487887
1.2452625713,1.5506788715,1.9310023588,2.4046049625,2.9943645587,3.7287701097,4.6432978547,5.7821250259,7.2002638774,1.6331100576
1.4501432261,2.1029153762,3.0495284878,4.4222530793,6.4129003471,9.2996239979,13.4857867457,19.5563222977,28.3594683072,0.2619187659
1.9639167653,3.8569690611,7.5747662023,14.8762103379,29.2156388869,57.3770830192,112.6838152859,221.3016340188,434.6179892395,-0.1351245867
1.9298372723,3.7242718974,7.1872387195,13.8702011655,26.7672311829,51.6564004117,99.6884468648,192.3824803726,371.2668811512,-0.5289784639
1.7829765187,3.1790052663,5.6680917426,10.1060744829,18.0188934994,32.1272640025,57.2821573268,102.1327414546,182.1002798049,-1.5224733014
1.9794415683,3.9181889221,7.7558260248,15.3522044296,30.3887916124,60.1528373267,119.069026653,235.6901808489,466.5349412024,-0.082219135
1.1515632896,1.32609801,1.5270857867,1.7585359321,2.0250654229,2.331991,2.6854352273,3.0924486245,3.5611503109,1.4292500159
1.3361005651,1.7851647201,2.3851595913,3.1868130778,4.2579027541,5.6889862759,7.6010577782,10.1557775928,13.5691401808,0.4929024054
0.0570903631,0.0032593096,0.0001860752,1.06230988053952E-005,6.06476568114617E-007,3.4623967489155E-008,0.000000002,1.12850228229188E-010,6.44266050623854E-012,1.6174067288
0.9735839096,0.947865629,0.9228267249,0.8984492507,0.8747157341,0.8516091642,0.8291129795,0.8072110561,0.7858876959,-1.1511152829
1.165626009,1.3586839929,1.5837174001,1.8460221925,2.1517714808,2.5081608034,2.9235774672,3.4077979351,3.9722179066,1.76794329
1.1785561849,1.388994681,1.6370082721,1.9293062238,2.2737957826,2.6797960828,3.1582902477,3.7222225051,4.386848355,1.6891629944
1.4390339065,2.0708185841,2.9799781568,4.2882896083,6.1709941474,8.880269815,12.7790093629,18.3894277649,26.4630100753,0.0568086987
0.491860651,0.2419269,0.1189943225,0.058528625,0.0287879276,0.0141596488,0.0069645741,0.0034255999,0.0016849178,-0.5926212631
0.8798374117,0.774113871,0.6810943446,0.5992522852,0.5272445795,0.4638895062,0.4081473424,0.3591033013,0.3159525192,-0.4301455306
0.8319761661,0.6921843409,0.5758808742,0.4791191618,0.3986157233,0.3316387812,0.2759155617,0.2295551712,0.1909844313,0.1859111005
0.3314717704,0.1098735346,0.036419975,0.0120721936,0.0040015914,0.0013264146,0.000439669,0.0001457379,0.000048308,0.3125526789
1.9960985165,3.9844092876,7.953273468,15.8755173708,31.6890966723,63.2545588567,126.2623310955,252.032051789,503.0808046852,0.0553087353
1.0546481891,1.1122828028,1.1730670438,1.2371730335,1.3047822994,1.3760862892,1.451286913,1.5305971147,1.6142414753,-0.3431139944
1.2117120847,1.4682461762,1.779091635,2.1557468338,2.6121444901,3.1651670456,3.8352711591,4.6472444116,5.631122214,1.940896985
0.122056097,0.0148976908,0.001818354,0.0002219412,2.70892755935622E-005,3.30641124905442E-006,4.0356765208117E-007,4.92578924817309E-008,0.000000006,0.4187309122
1.23706368,1.5303265484,1.8931113916,2.3418993447,2.8970786216,3.5838707409,4.4334763275,5.4844925409,6.7846665256,1.7763362139
0.8522267975,0.7262905143,0.618964239,0.5274979112,0.4495478555,0.3831167292,0.3265023432,0.2782540463,0.2371355548,0.0971632712
0.5497446332,0.3022191617,0.1661433622,0.0913364217,0.0502117076,0.0276036168,0.0151749402,0.0083423419,0.0045861577,-1.7165129153
1.4619749154,2.1373706534,3.1247822803,4.56835331,6.678817944,9.764264299,14.2751094729,20.8698519645,30.5112000612,0.2597535341
1.8119498307,3.2831621889,5.9489251722,10.7791539585,19.53128619,35.3897107048,64.1243803192,116.1901600615,210.5307408495,-1.7196952725
0.0352487718,0.0012424759,4.3795749896785E-005,1.54374639342879E-006,5.44151643216717E-008,1.91806770902174E-009,6.7609530950671E-011,2.38315292722439E-012,8.40032136694155E-014,1.8097643395
1.5812277486,2.5002811931,3.9535140019,6.2514060445,9.8848967056,15.6302729633,24.7150213285,39.0800775329,61.7945030142,1.1639532924
0.5102751413,0.2603807198,0.1328658086,0.0677981193,0.0345956949,0.0176533231,0.0090080519,0.004596585,0.002345523,-0.8814521245
